iso_time,t_rel_s,temp_c,setpoint_c,power_pct
2025-09-16T11:42:16,0.609,26.150,36.000,0.00
2025-09-16T11:42:17,1.373,26.150,36.000,1006.00
2025-09-16T11:42:20,3.792,26.150,36.000,1015.85
2025-09-16T11:42:20,3.792,26.150,36.000,1025.70
2025-09-16T11:42:20,4.241,26.150,36.000,1035.55
2025-09-16T11:42:21,5.012,26.150,36.000,1045.41
2025-09-16T11:42:22,6.142,26.150,36.000,1055.26
2025-09-16T11:42:23,7.168,26.128,36.000,1067.54
2025-09-16T11:42:24,8.047,26.106,36.000,1079.63
2025-09-16T11:42:25,9.131,26.095,36.000,1090.42
2025-09-16T11:42:26,10.198,26.106,36.000,1099.00
2025-09-16T11:42:27,11.125,26.106,36.000,1109.11
2025-09-16T11:42:28,12.005,26.106,36.000,1119.01
2025-09-16T11:42:29,13.119,26.095,36.000,1130.02
2025-09-16T11:42:30,14.255,26.095,36.000,1139.92
2025-09-16T11:42:31,15.420,26.095,36.000,1149.83
2025-09-16T11:42:32,16.518,26.084,36.000,1161.06
2025-09-16T11:42:34,17.818,26.084,36.000,1170.76
2025-09-16T11:42:34,18.250,26.084,36.000,1180.67
2025-09-16T11:42:35,19.042,26.073,36.000,1191.92
2025-09-16T11:42:36,19.986,26.051,36.000,1204.06
2025-09-16T11:42:39,22.710,26.051,36.000,1213.57
2025-09-16T11:42:39,22.710,25.975,36.000,1231.55
2025-09-16T11:42:39,23.075,25.975,36.000,1241.57
2025-09-16T11:42:40,24.155,26.040,36.000,1243.45
2025-09-16T11:42:41,24.924,26.040,36.000,1254.95
2025-09-16T11:42:42,26.031,26.040,36.000,1264.91
2025-09-16T11:42:43,26.996,26.040,36.000,1269.91
2025-09-16T11:42:44,27.952,26.040,36.000,1284.83
2025-09-16T11:42:45,29.019,26.040,36.000,1294.80
2025-09-16T11:42:46,30.051,26.040,36.000,1304.76
2025-09-16T11:42:47,31.180,26.040,36.000,1314.72
2025-09-16T11:42:48,32.099,26.018,36.000,1327.11
2025-09-16T11:42:49,33.245,26.007,36.000,1338.20
2025-09-16T11:42:50,34.377,26.007,36.000,1347.97
2025-09-16T11:42:51,35.414,26.007,36.000,1358.18
2025-09-16T11:42:53,36.709,25.996,36.000,1369.28
2025-09-16T11:42:55,38.825,25.996,36.000,1379.07
2025-09-16T11:42:55,38.825,25.996,36.000,1384.07
2025-09-16T11:42:55,39.225,25.996,36.000,1399.07
2025-09-16T11:42:56,40.185,25.985,36.000,1410.30
2025-09-16T11:42:57,40.999,25.985,36.000,1420.21
2025-09-16T11:42:58,42.024,25.985,36.000,1430.23
2025-09-16T11:42:59,43.098,25.985,36.000,1440.24
2025-09-16T11:43:00,44.022,25.985,36.000,1450.26
2025-09-16T11:43:01,45.162,25.985,36.000,1460.27
2025-09-16T11:43:02,46.033,25.985,36.000,1470.29
2025-09-16T11:43:03,47.018,25.985,36.000,1480.30
2025-09-16T11:43:04,47.984,25.985,36.000,1490.32
2025-09-16T11:43:05,48.986,25.985,36.000,1500.34
2025-09-16T11:43:06,50.038,25.985,36.000,1510.35
2025-09-16T11:43:07,51.139,25.974,36.000,1521.48
2025-09-16T11:43:08,52.353,25.974,36.000,1531.50
2025-09-16T11:43:09,53.360,25.974,36.000,1541.32
2025-09-16T11:43:11,54.679,25.952,36.000,1554.00
2025-09-16T11:43:12,55.744,25.952,36.000,1563.83
2025-09-16T11:43:13,56.901,25.941,36.000,1574.98
2025-09-16T11:43:13,57.258,25.930,36.000,1586.37
2025-09-16T11:43:14,58.062,25.930,36.000,1596.22
2025-09-16T11:43:17,60.964,25.930,36.000,1606.29
2025-09-16T11:43:17,60.964,25.930,36.000,1616.36
2025-09-16T11:43:17,61.562,25.930,36.000,1626.43
2025-09-16T11:43:18,62.224,25.930,36.000,1636.50
2025-09-16T11:43:19,63.130,25.930,36.000,1646.57
2025-09-16T11:43:20,64.042,25.930,36.000,1656.64
2025-09-16T11:43:21,65.208,25.930,36.000,1666.72
2025-09-16T11:43:22,66.057,25.930,36.000,1671.75
2025-09-16T11:43:23,66.936,25.930,36.000,1686.86
2025-09-16T11:43:24,67.831,25.920,36.000,1698.04
2025-09-16T11:43:25,68.923,25.920,36.000,1708.12
2025-09-16T11:43:26,69.941,25.930,36.000,1716.88
2025-09-16T11:43:27,70.930,25.930,36.000,1727.17
2025-09-16T11:43:28,71.921,25.930,36.000,1737.24
2025-09-16T11:43:29,72.954,25.920,36.000,1748.42
2025-09-16T11:43:30,73.976,25.898,36.000,1760.93
2025-09-16T11:43:31,75.002,25.887,36.000,1771.93
2025-09-16T11:43:32,76.357,25.876,36.000,1783.15
2025-09-16T11:43:33,77.180,25.887,36.000,1791.95
2025-09-16T11:43:34,78.177,25.887,36.000,1802.29
2025-09-16T11:43:35,79.499,25.898,36.000,1811.08
2025-09-16T11:43:36,80.558,25.887,36.000,1822.51
2025-09-16T11:43:39,82.741,25.898,36.000,1831.30
2025-09-16T11:43:39,82.741,25.887,36.000,1842.74
2025-09-16T11:43:39,83.145,25.832,36.000,1859.03
2025-09-16T11:43:40,84.090,25.722,36.000,1880.91
2025-09-16T11:43:42,86.021,25.590,36.000,1904.23
2025-09-16T11:43:42,86.395,25.503,36.000,1923.25
2025-09-16T11:43:43,87.014,25.503,36.000,1932.87
2025-09-16T11:43:44,87.958,25.503,36.000,1943.37
2025-09-16T11:43:45,88.984,25.492,36.000,1955.19
2025-09-16T11:43:46,89.980,25.492,36.000,1965.48
2025-09-16T11:43:47,91.010,25.492,36.000,1975.99
2025-09-16T11:43:48,91.979,25.492,36.000,1986.50
2025-09-16T11:43:49,93.013,25.492,36.000,1997.01
2025-09-16T11:43:50,93.944,25.492,36.000,2007.52
2025-09-16T11:43:51,94.999,25.492,36.000,2018.03
2025-09-16T11:43:52,96.117,25.492,36.000,2028.54
2025-09-16T11:43:53,97.293,25.492,36.000,2039.04
2025-09-16T11:43:54,98.513,25.547,36.000,2043.17
2025-09-16T11:43:55,99.451,25.634,36.000,2044.79
2025-09-16T11:43:56,100.636,25.777,36.000,2040.35
2025-09-16T11:43:58,101.995,25.843,36.000,2044.60
2025-09-16T11:43:58,102.553,25.876,36.000,2052.09
2025-09-16T11:43:59,103.059,25.876,36.000,2062.22
2025-09-16T11:44:00,103.923,25.876,36.000,2072.35
2025-09-16T11:44:03,107.411,25.876,36.000,2082.47
2025-09-16T11:44:03,107.411,25.876,36.000,2092.60
2025-09-16T11:44:04,108.451,25.876,36.000,2102.72
2025-09-16T11:44:05,109.237,25.876,36.000,2112.85
2025-09-16T11:44:06,109.946,25.876,36.000,2122.97
2025-09-16T11:44:08,112.213,25.876,36.000,2133.10
2025-09-16T11:44:08,112.213,25.876,36.000,2143.23
2025-09-16T11:44:08,112.640,25.876,36.000,2153.35
2025-09-16T11:44:09,113.158,25.876,36.000,2163.48
2025-09-16T11:44:10,113.993,25.876,36.000,2173.60
2025-09-16T11:44:11,115.097,25.876,36.000,2183.73
2025-09-16T11:44:12,116.068,25.887,36.000,2192.75
2025-09-16T11:44:13,117.036,25.887,36.000,2202.86
2025-09-16T11:44:14,118.053,25.876,36.000,2214.30
2025-09-16T11:44:15,119.008,25.876,36.000,2224.20
2025-09-16T11:44:16,120.032,25.898,36.000,2231.90
2025-09-16T11:44:17,121.058,25.909,36.000,2235.85
2025-09-16T11:44:18,122.144,25.920,36.000,2250.09
2025-09-16T11:44:19,123.176,25.920,36.000,2260.17
2025-09-16T11:44:20,124.259,25.930,36.000,2269.14
2025-09-16T11:44:21,125.487,25.930,36.000,2279.22
2025-09-16T11:44:22,126.551,25.930,36.000,2289.29
2025-09-16T11:44:23,127.060,25.930,36.000,2299.36
2025-09-16T11:44:24,128.105,25.930,36.000,2309.43
2025-09-16T11:44:25,129.006,25.930,36.000,2319.50
2025-09-16T11:44:26,129.998,25.930,36.000,2329.57
2025-09-16T11:44:27,131.049,25.930,36.000,2339.64
2025-09-16T11:44:28,132.060,25.930,36.000,2349.71
2025-09-16T11:44:29,133.152,25.930,36.000,2359.78
2025-09-16T11:44:30,134.051,25.930,36.000,2369.85
2025-09-16T11:44:31,135.107,25.930,36.000,2379.92
2025-09-16T11:44:32,136.131,25.941,36.000,2383.64
2025-09-16T11:44:33,137.081,25.952,36.000,2397.83
2025-09-16T11:44:34,138.150,25.952,36.000,2407.88
2025-09-16T11:44:35,139.076,25.963,36.000,2416.82
2025-09-16T11:44:36,140.213,25.974,36.000,2425.75
2025-09-16T11:44:37,141.286,25.974,36.000,2435.77
2025-09-16T11:44:38,142.305,25.963,36.000,2447.12
2025-09-16T11:44:39,143.497,25.974,36.000,2455.83
2025-09-16T11:44:40,144.077,25.974,36.000,2465.86
2025-09-16T11:44:41,145.107,25.985,36.000,2474.67
2025-09-16T11:44:42,146.054,25.985,36.000,2484.79
2025-09-16T11:44:43,147.063,25.985,36.000,2494.81
2025-09-16T11:44:44,148.000,25.985,36.000,2504.83
2025-09-16T11:44:45,149.074,25.985,36.000,2514.84
2025-09-16T11:44:46,150.036,25.985,36.000,2524.86
2025-09-16T11:44:47,150.957,25.985,36.000,2534.87
2025-09-16T11:44:48,152.039,26.007,36.000,2542.46
2025-09-16T11:44:49,153.000,26.018,36.000,2551.34
2025-09-16T11:44:50,154.010,26.018,36.000,2561.55
2025-09-16T11:44:51,155.057,26.029,36.000,2566.54
2025-09-16T11:44:52,156.096,26.029,36.000,2580.19
2025-09-16T11:44:53,157.281,26.007,36.000,2593.03
2025-09-16T11:44:54,158.223,25.931,36.000,2610.99
2025-09-16T11:44:55,159.306,25.777,36.000,2637.46
2025-09-16T11:44:56,160.516,25.689,36.000,2655.89
2025-09-16T11:45:00,164.245,25.656,36.000,2668.65
2025-09-16T11:45:00,164.245,25.656,36.000,2679.00
2025-09-16T11:45:01,164.667,25.667,36.000,2688.12
2025-09-16T11:45:01,164.667,25.678,36.000,2697.25
2025-09-16T11:45:01,165.075,25.689,36.000,2706.68
2025-09-16T11:45:02,166.039,25.711,36.000,2710.52
2025-09-16T11:45:03,167.033,25.711,36.000,2725.08
2025-09-16T11:45:04,168.110,25.711,36.000,2735.37
2025-09-16T11:45:05,169.063,25.711,36.000,2745.66
2025-09-16T11:45:06,170.075,25.711,36.000,2755.95
2025-09-16T11:45:07,171.130,25.722,36.000,2764.92
2025-09-16T11:45:08,172.017,25.722,36.000,2775.41
2025-09-16T11:45:09,173.072,25.744,36.000,2783.27
2025-09-16T11:45:10,174.131,25.755,36.000,2792.52
2025-09-16T11:45:11,175.364,25.766,36.000,2796.44
2025-09-16T11:45:12,176.310,25.766,36.000,2812.01
2025-09-16T11:45:13,177.519,25.777,36.000,2820.92
2025-09-16T11:45:14,178.570,25.832,36.000,2825.18
2025-09-16T11:45:15,179.085,25.942,36.000,2823.63
2025-09-16T11:45:16,180.097,26.062,36.000,2821.73
2025-09-16T11:45:17,181.186,26.139,36.000,2824.22
2025-09-16T11:45:18,182.121,26.150,36.000,2833.74
2025-09-16T11:45:19,183.086,26.172,36.000,2841.16
2025-09-16T11:45:20,184.002,26.183,36.000,2849.88
2025-09-16T11:45:21,185.091,26.194,36.000,2858.81
2025-09-16T11:45:22,186.098,26.205,36.000,2867.29
2025-09-16T11:45:23,187.049,26.205,36.000,2872.40
2025-09-16T11:45:24,188.016,26.205,36.000,2887.10
2025-09-16T11:45:25,189.086,26.205,36.000,2896.89
2025-09-16T11:45:26,190.042,26.205,36.000,2906.69
2025-09-16T11:45:27,191.201,26.205,36.000,2916.49
2025-09-16T11:45:28,192.209,26.216,36.000,2924.96
2025-09-16T11:45:29,193.282,26.238,36.000,2932.52
2025-09-16T11:45:30,194.378,26.260,36.000,2940.07
2025-09-16T11:45:31,195.538,26.260,36.000,2945.16
2025-09-16T11:45:34,197.939,26.260,36.000,2959.77
2025-09-16T11:45:34,197.939,26.260,36.000,2969.51
2025-09-16T11:45:34,198.314,26.260,36.000,2979.25
2025-09-16T11:45:37,200.671,26.271,36.000,2987.66
2025-09-16T11:45:37,200.671,26.293,36.000,2995.17
